"","key","fscorea","fscoreb","fscorea_fscoreb","fscoreb_fscorea","away_win","home_win","teamaspread","overunder","teambspread","teama_vegas_fscore","teamb_vegas_fscore","scorea","scoreb","timeleft","teama","teamb","scorea_scoreb","date","scoreb_scorea","pct_complete","pct_left","cf1","cf2","teama_adj_fscore","teamb_adj_fscore","pfscoreb_pfscorea"
"10402","2016-04-16.hou.gst",78,104,-26,26,0,1,13,225.25,-13,106.125,119.125,13,25,37.95,"hou","gst",-12,2016-04-16,12,20.9375,79.0625,6.73721536853215,0.100696814809416,96.905078125,119.183203125,22.278125
"10403","2016-04-16.hou.gst",78,104,-26,26,0,1,13,225.25,-13,106.125,119.125,17,35,34.9833333333,"hou","gst",-18,2016-04-16,18,27.118055555625,72.881944444375,10.524196519122,0.167899983659153,94.345963541593,121.820616319362,27.4746527777688
"10404","2016-04-16.hou.gst",78,104,-26,26,0,1,13,225.25,-13,106.125,119.125,30,54,26.9666666667,"hou","gst",-24,2016-04-16,24,43.819444444375,56.180555555625,15.9743826425904,0.313969488002805,89.621614583407,120.925086805638,31.3034722222313
"10405","2016-04-16.hou.gst",78,104,-26,26,0,1,13,225.25,-13,106.125,119.125,30,54,26.15,"hou","gst",-24,2016-04-16,24,45.5208333333333,54.4791666666667,16.2207835212543,0.326770931364264,87.816015625,118.898307291667,31.0822916666667
"10406","2016-04-16.hou.gst",78,104,-26,26,0,1,13,225.25,-13,106.125,119.125,17,35,35.3833333333,"hou","gst",-18,2016-04-16,18,26.2847222222917,73.7152777777083,10.4647429042621,0.165437356747343,95.230338541593,122.813324652695,27.5829861111021
"10407","2016-04-16.hou.gst",78,104,-26,26,0,1,13,225.25,-13,106.125,119.125,25,40,31.3666666667,"hou","gst",-15,2016-04-16,15,34.6527777777083,65.3472222222917,9.26016102759284,0.161236073842482,94.349739583407,117.844878472305,23.4951388888979
"10408","2016-04-16.hou.gst",78,104,-26,26,0,1,13,225.25,-13,106.125,119.125,6,13,41.8,"hou","gst",-7,2016-04-16,7,12.9166666666667,87.0833333333333,3.74522596878371,0.0518074034841716,98.4171875,116.738020833333,18.3208333333333
"10409","2016-04-16.hou.gst",78,104,-26,26,0,1,13,225.25,-13,106.125,119.125,21,38,33.3166666667,"hou","gst",-17,2016-04-16,17,30.5902777777083,69.4097222222917,10.184226663543,0.168958038781922,94.661067708407,120.684331597305,26.0232638888979
"10410","2016-04-16.hou.gst",78,104,-26,26,0,1,13,225.25,-13,106.125,119.125,4,11,42.4666666667,"hou","gst",-7,2016-04-16,7,11.5277777777083,88.4722222222917,3.71579579423575,0.0507528462457854,97.891145833407,116.392534722305,18.5013888888979
"10411","2016-04-16.hou.gst",78,104,-26,26,0,1,13,225.25,-13,106.125,119.125,30,54,25.9,"hou","gst",-24,2016-04-16,24,46.0416666666667,53.9583333333333,16.2985218344867,0.330875738707858,87.26328125,118.277864583333,31.0145833333333
"10412","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,74,71,10.1833333333,"ind","tor",3,2016-04-16,-3,78.7847222222917,21.2152777777083,-3.23759859244157,-0.139086480860539,93.9423611110458,92.3743923610411,-1.5679687500047
"10413","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,69,65,12.9833333333,"ind","tor",4,2016-04-16,-4,72.9513888889583,27.0486111110417,-3.82789238510804,-0.135267424515183,94.4256944443792,92.2514756943745,-2.1742187500047
"10414","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,88,82,3.25,"ind","tor",6,2016-04-16,-6,93.2291666666667,6.77083333333334,-11.3220983470039,-1.22458871081597,94.3645833333333,88.8216145833333,-5.54296875
"10415","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,11,11,40.2166666667,"ind","tor",0,2016-04-16,0,16.2152777777083,83.7847222222917,0,0,89.7576388889542,95.4131076389588,5.65546875000469
"10416","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,67,65,13,"ind","tor",2,2016-04-16,-2,72.9166666666667,27.0833333333333,-1.91273013919001,-0.0675210942356356,92.4583333333333,92.2864583333333,-0.171875
"10417","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,100,90,0.35,"ind","tor",10,2016-04-16,-10,99.2708333333333,0.729166666666671,-50.529115263991,-35.8415691565376,100.685416666667,90.7346354166667,-9.95078125000001
"10418","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,92,82,2.06666666667,"ind","tor",10,2016-04-16,-10,95.6944444444375,4.30555555556251,-23.426064283273,-3.66846628288335,96.0472222222288,86.3378472222292,-9.70937499999954
"10419","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,100,90,0,"ind","tor",10,2016-04-16,-10,100,0,-100,-3981.07170553497,100,90,-10
"10420","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,11,11,39.9,"ind","tor",0,2016-04-16,0,16.875,83.125,0,0,89.1375,94.7484375,5.61093750000001
"10421","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,90,82,2.23333333333,"ind","tor",8,2016-04-16,-8,95.3472222222292,4.65277777777084,-18.0650383078923,-2.65449135395313,94.3736111111046,86.6876736111041,-7.68593750000046
"10422","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,97,87,0.716666666667,"ind","tor",10,2016-04-16,-10,98.5069444444437,1.49305555555625,-37.8716641858606,-14.3723457894321,98.4034722222229,88.5042534722229,-9.89921874999995
"10423","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,99,90,0.483333333333,"ind","tor",9,2016-04-16,-9,98.9930555555563,1.00694444444375,-40.1378838973581,-21.4077226243149,99.9465277777771,91.0144965277771,-8.93203125000005
"10424","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,99,90,0.5,"ind","tor",9,2016-04-16,-9,98.9583333333333,1.04166666666666,-39.5947210557655,-20.5020301223832,99.9791666666667,91.0494791666667,-8.9296875
"10425","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,15,18,37.25,"ind","tor",-3,2016-04-16,3,22.3958333333333,77.6041666666667,1.70000550928604,0.0257907643293125,87.9479166666667,96.1861979166667,8.23828125
"10426","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,19,24,36,"ind","tor",-5,2016-04-16,5,25,75,2.88195208852118,0.0449343869552564,89.5,99.5625,10.0625
"10427","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,21,24,35.1,"ind","tor",-3,2016-04-16,3,26.875,73.125,1.75112521625334,0.0278625083450185,89.7375,97.6734375,7.93593749999999
"10428","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,11,11,40.6833333333,"ind","tor",0,2016-04-16,0,15.243055555625,84.756944444375,0,0,90.6715277777125,96.3926215277078,5.7210937499953
"10429","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,74,71,9.31666666667,"ind","tor",3,2016-04-16,-3,80.5902777777708,19.4097222222292,-3.38300446060858,-0.156118251938321,92.2451388888954,90.5552951388959,-1.68984374999953
"10430","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,11,16,39.0666666667,"ind","tor",-5,2016-04-16,5,18.6111111110417,81.3888888889583,2.76688727494196,0.0404050476437903,87.5055555556208,97.9993055556255,10.4937500000047
"10431","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,11,18,38.45,"ind","tor",-7,2016-04-16,7,19.8958333333333,80.1041666666667,3.90448576312044,0.0577489977090258,86.2979166666667,98.7049479166667,12.40703125
"10432","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,74,71,9.75,"ind","tor",3,2016-04-16,-3,79.6875,20.3125,-3.30790707851983,-0.147167608922786,93.09375,91.46484375,-1.62890625
"10433","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,76,75,6.76666666667,"ind","tor",1,2016-04-16,-1,85.9027777777708,14.0972222222292,-1.32003696155207,-0.0788251794189729,89.2513888888954,89.2029513888959,-0.0484374999995367
"10434","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,76,76,6.76666666667,"ind","tor",0,2016-04-16,0,85.9027777777708,14.0972222222292,0,0,89.2513888888954,90.2029513888959,0.951562500000463
"10435","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,79,78,6.15,"ind","tor",1,2016-04-16,-1,87.1875,12.8125,-1.38342892773215,-0.0892348174534027,91.04375,90.90859375,-0.135156249999994
"10436","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,84,81,4.26666666667,"ind","tor",3,2016-04-16,-3,91.1111111111042,8.88888888889583,-4.96186061777786,-0.430219056863253,92.3555555555621,89.9555555555625,-2.39999999999954
"10437","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,86,81,3.71666666667,"ind","tor",5,2016-04-16,-5,92.2569444444375,7.74305555556251,-8.84267356403823,-0.857563911080433,93.2784722222288,88.8011284722292,-4.47734374999953
"10438","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,86,81,3.48333333333,"ind","tor",5,2016-04-16,-5,92.7430555555625,7.25694444443751,-9.12448597009132,-0.932771399985827,92.8215277777713,88.3113715277708,-4.51015625000046
"10439","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,86,82,3.48333333333,"ind","tor",4,2016-04-16,-4,92.7430555555625,7.25694444443751,-7.29958877607305,-0.746217119988662,92.8215277777713,89.3113715277708,-3.51015625000046
"10440","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,31,39,27.9666666667,"ind","tor",-8,2016-04-16,8,41.7361111110417,58.2638888889583,5.22914289706236,0.0998196179435302,85.7680555556208,97.7008680556255,11.9328125000047
"10441","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,90,82,2.85,"ind","tor",8,2016-04-16,-8,94.0625,5.9375,-16.0806050441474,-1.93573416395551,95.58125,87.98203125,-7.59921875000001
"10442","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,90,82,2.46666666667,"ind","tor",8,2016-04-16,-8,94.8611111111042,5.13888888889583,-17.2309958068146,-2.33402742568192,94.8305555555621,87.1774305555626,-7.65312499999953
"10443","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,36,41,26.4333333333,"ind","tor",-5,2016-04-16,5,44.930555555625,55.069444444375,3.3612522324929,0.0671305318859772,87.7652777777125,96.4824652777078,8.71718749999532
"10444","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,38,41,25.9833333333,"ind","tor",-3,2016-04-16,3,45.868055555625,54.131944444375,2.03406062608175,0.0411871723318431,88.8840277777125,95.5379340277078,6.65390624999532
"10445","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,95,84,1.76666666667,"ind","tor",11,2016-04-16,-11,96.3194444444375,3.68055555556249,-27.7418692127826,-4.94293241537389,98.4597222222287,87.7081597222292,-10.7515624999995
"10446","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,95,84,1.08333333333,"ind","tor",11,2016-04-16,-11,97.7430555555625,2.25694444443751,-34.7368421053112,-9.29337613512915,97.1215277777712,86.2738715277708,-10.8476562500005
"10447","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,95,85,1.08333333333,"ind","tor",10,2016-04-16,-10,97.7430555555625,2.25694444443751,-31.5789473684647,-8.44852375920832,97.1215277777712,87.2738715277708,-9.84765625000047
"10448","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,41,45,24.3666666667,"ind","tor",-4,2016-04-16,4,49.2361111110417,50.7638888889583,2.80017890603233,0.0596973763068889,88.7180555556208,96.1446180556255,7.42656250000471
"10449","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,98,88,0.6,"ind","tor",10,2016-04-16,-10,98.75,1.25,-40.8248290463863,-18.0465486705878,99.175,89.259375,-9.91562500000001
"10450","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,43,45,24.0333333333,"ind","tor",-2,2016-04-16,2,49.930555555625,50.069444444375,1.40971746806813,0.0303877756043369,90.0652777777125,95.4449652777078,5.3796874999953
"10451","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,43,45,24,"ind","tor",-2,2016-04-16,2,50,50,1.4106912317172,0.030442631901144,90,95.375,5.375
"10452","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,53,56,18.15,"ind","tor",-3,2016-04-16,3,62.1875,37.8125,2.43132269541932,0.065650145977967,88.54375,94.09609375,5.55234375000001
"10453","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,53,56,17.9333333333,"ind","tor",-3,2016-04-16,3,62.6388888889583,37.3611111110417,2.44586891339616,0.0666825779161803,88.1194444443792,93.6413194443745,5.52187499999532
"10454","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,53,56,17.7166666667,"ind","tor",-3,2016-04-16,3,63.0902777777083,36.9097222222917,2.46067937799642,0.0677440872675658,87.6951388889542,93.1865451389588,5.49140625000469
"10455","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,53,56,17.4333333333,"ind","tor",-3,2016-04-16,3,63.680555555625,36.319444444375,2.48045914179864,0.0691780762135744,87.1402777777125,92.5918402777078,5.4515624999953
"10456","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,54,56,17.4333333333,"ind","tor",-2,2016-04-16,2,63.680555555625,36.319444444375,1.65363942786576,0.0461187174757163,88.1402777777125,92.5918402777078,4.4515624999953
"10457","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,55,56,17.4333333333,"ind","tor",-1,2016-04-16,1,63.680555555625,36.319444444375,0.826819713932881,0.0230593587378581,89.1402777777125,92.5918402777078,3.4515624999953
"10458","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,55,58,16.7666666667,"ind","tor",-3,2016-04-16,3,65.069444444375,34.930555555625,2.52894807490423,0.0727729433481124,87.8347222222875,93.1925347222922,5.35781250000468
"10459","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,57,58,16.55,"ind","tor",-1,2016-04-16,1,65.5208333333333,34.4791666666667,0.848443297335916,0.0246710599265341,89.4104166666667,92.7377604166667,3.32734375000001
"10460","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,62,61,14.4,"ind","tor",1,2016-04-16,-1,70,30,-0.909090909090909,-0.0295600456277621,90.2,91.225,1.02500000000001
"10461","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,63,61,14.4,"ind","tor",2,2016-04-16,-2,70,30,-1.81818181818182,-0.0591200912555241,91.2,91.225,0.0250000000000057
"10462","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,64,61,14.4,"ind","tor",3,2016-04-16,-3,70,30,-2.72727272727273,-0.0886801368832862,92.2,91.225,-0.974999999999994
"10463","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,19,22,36.5,"ind","tor",-3,2016-04-16,3,23.9583333333333,76.0416666666667,1.71732585231072,0.0264816267716725,90.4791666666667,98.6119791666667,8.1328125
"10464","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,64,63,14.25,"ind","tor",1,2016-04-16,-1,70.3125,29.6875,-0.913823324769908,-0.0299649154647568,91.90625,92.91015625,1.00390625
"10465","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,67,63,13.4833333333,"ind","tor",4,2016-04-16,-4,71.9097222222917,28.0902777777083,-3.75688537210386,-0.12878767629397,93.4048611110458,91.3009548610411,-2.1039062500047
"10466","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,28,36,29.9,"ind","tor",-8,2016-04-16,8,37.7083333333333,62.2916666666667,5.05795855098981,0.0915142665729345,86.5541666666667,98.7588541666667,12.2046875
"10467","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,0,0,48,"ind","tor",0,2016-04-16,0,0,100,0,0,94,100.75,6.75
"10468","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,34,39,27.1333333333,"ind","tor",-5,2016-04-16,5,43.4722222222917,56.5277777777083,3.3178046640306,0.0648886581376024,87.1361111110458,95.9517361110412,8.81562499999532
"10469","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,21,24,34.6666666667,"ind","tor",-3,2016-04-16,3,27.7777777777083,72.2222222222917,1.76199823843686,0.0283159947638747,88.8888888889542,96.7638888889589,7.87500000000469
"10470","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,74,71,8.91666666667,"ind","tor",3,2016-04-16,-3,81.4236111111042,18.5763888888958,-3.4570666004421,-0.165273431252308,91.4618055555621,89.7157118055625,-1.74609374999955
"10471","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,74,74,8.25,"ind","tor",0,2016-04-16,0,82.8125,17.1875,0,0,90.15625,91.31640625,1.16015625
"10472","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,74,74,7.83333333333,"ind","tor",0,2016-04-16,0,83.6805555555625,16.3194444444375,0,0,89.3402777777712,90.4418402777708,1.10156249999953
"10473","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,28,31,32.1166666667,"ind","tor",-3,2016-04-16,3,33.0902777777083,66.9097222222917,1.83036125235746,0.0312719900869673,90.8951388889542,98.4115451389588,7.51640625000468
"10474","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,28,31,31.8333333333,"ind","tor",-3,2016-04-16,3,33.680555555625,66.319444444375,1.83845833872316,0.0316342010026729,90.3402777777125,97.8168402777078,7.47656249999531
"10475","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,28,31,31.2666666667,"ind","tor",-3,2016-04-16,3,34.8611111110417,65.1388888889583,1.8549802079238,0.032381314755652,89.2305555556208,96.6274305556255,7.39687500000468
"10476","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,28,31,31.1833333333,"ind","tor",-3,2016-04-16,3,35.0347222222917,64.9652777777083,1.85744765987704,0.0324938203867388,89.0673611110458,96.4525173610411,7.38515624999532
"10477","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,28,31,30.8,"ind","tor",-3,2016-04-16,3,35.8333333333333,64.1666666666667,1.86892612592515,0.0330203733803004,88.3166666666667,95.6479166666667,7.33125
"10478","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,28,33,29.9,"ind","tor",-5,2016-04-16,5,37.7083333333333,62.2916666666667,3.16122409436863,0.0571964166080841,86.5541666666667,95.7588541666667,9.20468749999999
"10479","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,19,24,36.05,"ind","tor",-5,2016-04-16,5,24.8958333333333,75.1041666666667,2.8799594504564,0.0448534063710386,89.5979166666667,99.6674479166667,10.06953125
"10480","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,11,11,40.2666666667,"ind","tor",0,2016-04-16,0,16.1111111110417,83.8888888889583,0,0,89.8555555556208,95.5180555556255,5.66250000000468
"10481","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,38,41,25.65,"ind","tor",-3,2016-04-16,3,46.5625,53.4375,2.04717358180482,0.0418840829541424,88.23125,94.83828125,6.60703124999999
"10482","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,36,39,26.95,"ind","tor",-3,2016-04-16,3,43.8541666666667,56.1458333333333,1.99741243769294,0.0392777299725518,88.7770833333333,95.5669270833333,6.78984375
"10483","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,2,7,45.1166666667,"ind","tor",-5,2016-04-16,5,6.006944444375,93.993055555625,2.57522588761831,0.0335092247358447,90.3534722222875,101.698003472292,11.3445312500047
"10484","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,4,7,44.25,"ind","tor",-3,2016-04-16,3,7.8125,92.1875,1.56015290247703,0.0206188352088062,90.65625,99.87890625,9.22265625
"10485","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,43,45,24.25,"ind","tor",-2,2016-04-16,2,49.4791666666667,50.5208333333333,1.40343678050756,0.0300354312585314,90.4895833333333,95.8997395833333,5.41015625
"10486","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,41,41,25.3166666667,"ind","tor",0,2016-04-16,0,47.256944444375,52.743055555625,0,0,90.5784722222875,94.1386284722922,3.56015625000468
"10487","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,41,45,24.7666666667,"ind","tor",-4,2016-04-16,4,48.4027777777083,51.5972222222917,2.77758430138293,0.0584475037633225,89.5013888889542,96.9842013889589,7.48281250000468
"10488","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,9,11,42.4,"ind","tor",-2,2016-04-16,2,11.6666666666667,88.3333333333333,1.06248789490088,0.0145304535155206,92.0333333333333,99.9958333333333,7.96250000000001
"10489","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,11,14,39.0833333333,"ind","tor",-3,2016-04-16,3,18.5763888889583,81.4236111110417,1.65977943816463,0.0242295931139698,87.5381944443792,96.0342881943745,8.49609374999531
"10490","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,11,11,41.55,"ind","tor",0,2016-04-16,0,13.4375,86.5625,0,0,92.36875,98.21171875,5.84296875000001
"10491","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,11,11,41.0833333333,"ind","tor",0,2016-04-16,0,14.4097222222917,85.5902777777083,0,0,91.4548611110458,97.2322048610411,5.77734374999531
"10492","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,13,18,37.7333333333,"ind","tor",-5,2016-04-16,5,21.3888888889583,78.6111111110417,2.81519552055578,0.0422703907350203,86.8944444443792,97.2006944443745,10.3062499999953
"10493","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,26,29,32.6833333333,"ind","tor",-3,2016-04-16,3,31.9097222222917,68.0902777777083,1.8144829397343,0.0305691809115895,90.0048611110458,97.6009548610411,7.59609374999532
"10494","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,23,24,34.05,"ind","tor",-1,2016-04-16,1,29.0625,70.9375,0.59260885094596,0.0096614252192476,89.68125,95.46953125,5.78828125
"10495","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,11,11,39.9166666667,"ind","tor",0,2016-04-16,0,16.8402777777083,83.1597222222917,0,0,89.1701388889542,94.7834201389589,5.61328125000469
"10496","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,64,62,14.25,"ind","tor",2,2016-04-16,-2,70.3125,29.6875,-1.82764664953982,-0.0599298309295136,91.90625,91.91015625,0.00390625
"10497","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,23,26,33.6166666667,"ind","tor",-3,2016-04-16,3,29.9652777777083,70.0347222222917,1.7892078406829,0.0294707785530879,88.8326388889542,96.5599826389588,7.72734375000469
"10498","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,17,21,36.6333333333,"ind","tor",-4,2016-04-16,4,23.680555555625,76.319444444375,2.2856106322547,0.0351419043301782,88.7402777777125,97.8918402777078,9.15156249999531
"10499","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,23,26,33.6833333333,"ind","tor",-3,2016-04-16,3,29.8263888889583,70.1736111110417,1.78744263914926,0.0293949948360423,88.9631944443792,96.6999131943745,7.73671874999532
"10500","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,9,11,42.3,"ind","tor",-2,2016-04-16,2,11.875,88.125,1.06373950081828,0.0145751154428296,91.8375,99.7859375,7.9484375
"10501","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,23,24,34.25,"ind","tor",-1,2016-04-16,1,28.6458333333333,71.3541666666667,0.590882131509502,0.00958816785770047,90.0729166666667,95.8893229166667,5.81640625
"10502","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,17,22,36.6333333333,"ind","tor",-5,2016-04-16,5,23.680555555625,76.319444444375,2.85701329031838,0.0439273804127228,88.7402777777125,98.8918402777078,10.1515624999953
"10503","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,7,9,43.3,"ind","tor",-2,2016-04-16,2,9.79166666666667,90.2083333333333,1.05141872962312,0.0141391458414551,91.7958333333333,99.8848958333333,8.0890625
"10504","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,9,11,42.9,"ind","tor",-2,2016-04-16,2,10.625,89.375,1.05629546603969,0.0143107301554208,93.0125,101.0453125,8.03281250000001
"10505","2016-04-16.ind.tor",100,90,10,-10,1,0,6.75,194.75,-6.75,94,100.75,7,7,44,"ind","tor",0,2016-04-16,0,8.33333333333333,91.6666666666667,0,0,93.1666666666667,99.3541666666667,6.1875
"10506","2016-04-17.cha.mia",91,123,-32,32,0,1,4.33333333333333,200.333333333333,-4.33333333333333,98,102.333333333333,35,53,30.2166666667,"cha","mia",-18,2016-04-17,18,37.0486111110417,62.9513888889583,11.3208542287205,0.203107165660518,96.6923611111792,117.420254629701,20.7278935185215
"10507","2016-04-17.cha.mia",91,123,-32,32,0,1,4.33333333333333,200.333333333333,-4.33333333333333,98,102.333333333333,71,96,12.5833333333,"cha","mia",-25,2016-04-17,25,73.7847222222916,26.2152777777084,24.2980703239111,0.880496504385719,96.6909722221542,122.826967592522,26.1359953703674
"10508","2016-04-17.cha.mia",91,123,-32,32,0,1,4.33333333333333,200.333333333333,-4.33333333333333,98,102.333333333333,38,55,29.8,"cha","mia",-17,2016-04-17,17,37.9166666666667,62.0833333333333,10.7661084384791,0.195316319209638,98.8416666666667,118.531944444444,19.6902777777778
